T2ID,T2create_at,text
1310870568967830000,29/09/20 09:14,: Daman a wajen campaign din shi yace ze siyar da mutane sukay ta cece kuce ashe abun alheri
1310868031023840000,29/09/20 09:04,"Abunda suka iya knn, ba sanin hakkin alumma ba, Allah ya shirye sure."
1310866423678470000,29/09/20 08:58,Allah sarki Atiku
1310861128961070000,29/09/20 08:37,Anki cin biri anci dilla
1310858697313310000,29/09/20 08:27,Buhari de na shirin saidaa NNPC
1310857021827230000,29/09/20 08:20,Wato gwamnatin apc takasa kawo mana chigaba duk da shekarun datayi abaya shiyasa yanxu tace xatabi tsarukan
1310855313575350000,29/09/20 08:13,"Nan muka kama zagin atiku da yayi wannan maganar, toh ga baba nan yazo wajen"
1310855155357760000,29/09/20 08:13,Hegiya karya
1310854986159590000,29/09/20 08:12,"Ikon Allah, abin da muka guda daga Atiku ya tabbata"
1310852866228220000,29/09/20 08:04,"atikun dai, railway line from Nigeria to niger republic atiku idea likewise selling of nnpc another a"
1310852799270470000,29/09/20 08:03,"Abunda atiku yai kamfen dashi kenan ya Bata rawarsa da tsalle,wannan shine gaba Kira baya siyaki"
1310852408172570000,29/09/20 08:02,Daman a wajen campaign din shi yace ze siyar da mutane sukay ta cece kuce ashe abun alher
1310852368234410000,29/09/20 08:02,Chakwakiyar kasata
1310851674576240000,29/09/20 07:59,"Kash andai guduwa atiku, but ba'atsirabaah"
1310850284474840000,29/09/20 07:53,Hmm to mi zatayi da kudin?
1310849725629950000,29/09/20 07:51,In sunga dama ma su sayar da Najeriyar ma gaba aya mana
1310849532880710000,29/09/20 07:50,Susiyar da nageriar ma gabadaya mudae Allah yabamu abun da xamuci musha har iya karshen rayuwarmu
1310843729855550000,29/09/20 07:27,Allah Ya Rusasu Allah Ya Daukaka Musulunci da Musulmi
1310840551344930000,29/09/20 07:15,Da Alamu dai kasawarsu ta bayyana a fili.
1310730129543440000,28/09/20 23:56,Sai dai ince Allah ya kawo sauki
1310712120015810000,28/09/20 22:44,Fada Masu
1310702830827770000,28/09/20 22:08,"Yadda zaka Mai da rubutun da kayi da hausa ya koma na turancI ko larabci, koda turanci akayi maka mEssage"
1310696497525260000,28/09/20 21:42,Mu bamusan afanin wannan kazamin mulki ba mungaji da addua ku kuyi taku adduar
1310695417785580000,28/09/20 21:38,Da mah can Allah neh yarike tah bawani bah yanzu mah shi zai rikata insha Allah
1310680359969930000,28/09/20 20:38,Him allah ya sawaka
1310675631559060000,28/09/20 20:19,Sai ku sauka kawai ku barmu muyi adduar tunda ta bangaren ku ba zaku iya ba sai kara lalatawa ma
1310643837488990000,28/09/20 18:13,Wannan gaskiyane
1310598876756430000,28/09/20 15:14,"Allah muke roko yakare shi daga sharrin mugaye,da yan ta'adda ,Allah tunawa wadanan mutane asiri,Allah hana 2"
1310591119131130000,28/09/20 14:44,Him wai har yanzu akwai korona
1310590402790130000,28/09/20 14:41,gwamnan borno karike gaskiya allah zai tsareka daga sharin dan adam albarka annabi da alqur'ani
1310580270114980000,28/09/20 14:01,Allah y'a kare kasashan m daga harin d' addanci kuma allah y'a rabamu d' yan tawayan Ad'dini GABA d'A G
1310562981533680000,28/09/20 12:52,Hmmm Me Aka Basu
1310558106150200000,28/09/20 12:32,Allah ya kawo mana sauki
1310516370279460000,28/09/20 09:47,Masha Allah kaga ko yai ya tashi cikin aramin lokaci zasu shafe Israel a doron asa
1310500689290850000,28/09/20 08:44,Allah ya kare shi da jama'ar sa amin
1310493998591740000,28/09/20 08:18,Idan har jamian tsaro bazasu iya kareshiba to indai jama'an gari suna sonsa to sai sutashi su kawo gudumawa
1310493376500900000,28/09/20 08:15,Mai daki shi yasan inda yake masa yoyo. Akwai lauje a cikin nadi.
1310492767102130000,28/09/20 08:13,"Allah ka tsare mana gwamna Zulum, ka kawo karshen Taaddanci a Borno da najeriya baki daya"
1310490474877200000,28/09/20 08:04,Abin tambaya meyasa akeso akashe governor zulumne? Koma meye amsar Allah yatsare shi damu bakidaya
1310490120114540000,28/09/20 08:02,Wlhi da gangancin gomnati acinkin lamarinnan
1310454602068790000,28/09/20 05:41,Allah zai cika haskensa koda kafurai basa so
1310309558791940000,27/09/20 20:05,To allah yasa
1310301897274860000,27/09/20 19:34,Allah kaimana maganini azzalumai adults insane suke
1310281495047820000,27/09/20 18:13,Shikenan kawai tsoho?
1310276353275700000,27/09/20 17:53,Yadda zaka aika hoton ka a chanza maka salon shi batare da hannun ka yayi aikin ko mai ba shiga link
1310274870404680000,27/09/20 17:47,Gaskiya kowanne irin dalili yakedashi kamata yayi akamashi ai gurin ibadane kuma guri mai tserki bayannan h
1310273577640490000,27/09/20 17:42,Daidaine asa ido sosai akan wannan lamarin
1310273114480300000,27/09/20 17:40,Ato madallah dawannan kokarin da ecowas tayi allah kyauta
1310272632709880000,27/09/20 17:38,Allah badasaa Allah kyauta
1310272476019150000,27/09/20 17:37,Bakomi anyarsu tabisu adduane maganinsu
1310272230593630000,27/09/20 17:36,Sudai bi ahankali kada sukama mutanen kasar baki daya
1310272020081500000,27/09/20 17:36,Bada agajinka shiyafi muhimmanci ba nuna rashin jindadin abun ba ai talakama abunda kanunadinnan shima baiwuce hakan xainunaba
1310268165490910000,27/09/20 17:20,Nada abarsu amusu hukunci mai tsanani sugane sun aikata babban kuskure
1310267706109830000,27/09/20 17:18,Allah daidai tasu
1310267466287900000,27/09/20 17:18,Mutanen garin xaxxau fatansu allah basu shugaba nagari bagaggawa sukeba
1310266954972830000,27/09/20 17:16,Gaskiyane yakamata aduba lamarin sosai
1310266762135520000,27/09/20 17:15,Toshima trump din xaamasane
1310266551191440000,27/09/20 17:14,Allah tayasu riko da kotanta adalci
1310260509774690000,27/09/20 16:50,"Zabin Allah shine zabi, inji masu iya magana. Fatana ga mutanan zazzau Allah yasa jinkirin nada sabon sarki 2"
1312474601025240000,03/10/20 19:28,Yadda zaku cire wani in ya shiga hoton ku ko wani abu ya fito acikin hoton ba tare da background din ya
1312441553562990000,03/10/20 17:17,Ka ji Shata ikon Allah... Dodo mai rauhanai.
1312439703883280000,03/10/20 17:09,Shehu jikan mujaddadi awurin matarsa
1310664737403920000,28/09/20 19:36,Allah ya kyautata makwancinsa ya haskaka qabarinsa
1310594039792780000,28/09/20 14:55,ALLAH ya ji qan Malam. Yasa aljanna makoma
1310580039155680000,28/09/20 14:00,Wani salaati Mallam yayi ne?
1310487635941420000,28/09/20 07:52,: Allah kara lullube makwanchi da Rahma
1310346224361500000,27/09/20 22:30,Allah kara lullube makwanchi da Rahma
1310337088089400000,27/09/20 21:54,Allah yasaka masa da gidan Aljannah
1310335346064920000,27/09/20 21:47,Allah ya jikan malan. Amin
1310310521950950000,27/09/20 20:09,"Allahu Akbar, Allah ya gafartawa Mallan da gidan Aljannah ya Kuma yiwa zuri'atai Albarka."
1310281322770900000,27/09/20 18:13,"""Karatun Hadithi da aiki dashi, shine zaman lpy ga musulmi"" Sheikh Gumi."
1313232450387150000,05/10/20 21:39,Barka da zuwa
1313222992474890000,05/10/20 21:02,To Allah ya yafe mana baki daya
1313782582270720000,07/10/20 10:05,Subhanallah. Rashin yi wa masu mugun aikin nan hukunci...
1313782490209940000,07/10/20 10:05,Subhanillah ya Allah yakawo karshen Wan nan Ambaliyan
1313782307086640000,07/10/20 10:04,Yadai fada Masa gaskiya Kuma kowane Dan Nigeria yanada yancin fadar albarkacin bakinsa
1313782268792640000,07/10/20 10:04,Ehmana mugun raini ma amma shi awajen sa gani yake yayi saboda yayi rashin dada wallayi in nine baba
1313782020170970000,07/10/20 10:03,"an yafe amma kar akara tafka irin wannan kuskuren don yasabawa shari, a dama Al, adar ba hausa fulani"
1313782004194840000,07/10/20 10:03,Rashin tarbiya ke damunsa.
1313781698790860000,07/10/20 10:02,Tsalle daya akeyi a fada rijiya Amman Sai ayi dubu ba a fito. Nima GA nawa. Idan naman Kai da dadi..... A Karasamin
1313781569883180000,07/10/20 10:01,Janzaki Maci abokan gaba Duka mai Hana gaisawa Tsohon bango koka danne mai gari bakomai Bakin ciki hana B
1313781502363210000,07/10/20 10:01,Yayi ma baba raini yayiwa sohonshi nama
1313781073957000000,07/10/20 09:59,Raini neh wannan
1313780678799090000,07/10/20 09:58,Allah yasa ba yaudararsu zaaiba sannan mu gani a kasa yan kasa su tabbatar da hakan ameen
1313780568371470000,07/10/20 09:57,"Mu ajje maganan siyasa a gefe! Wizkid ya raina Baba Buhari, don ko kune baza kuso ayi wa baban ku hakan bah."
1313780374783360000,07/10/20 09:57,Muna addu'a Allah yakawo Mana karshen wannan masifar.
1313780307368260000,07/10/20 09:56,Yakamata suyi doka irin na kaduna hukuncin dandaka
1313780168406770000,07/10/20 09:56,Allah kayimana wannan maganin masifar wallahi shugabanni kuji tsoran allah kuduba halinda talkawa suke ci
1313780006464760000,07/10/20 09:55,Kwal uba Yasin A dinga kashe kwaratan nan
1313779965381540000,07/10/20 09:55,Dama ai Twitter wajen bayyana ra'ayi ne! Babu wani raini...
1313779947006230000,07/10/20 09:55,Allah ya sauwake.
1313779908926110000,07/10/20 09:55,"Hasbunallahu waniimal wakil, Allah ya shirya ya tsare mana zuriarmu."
1313779804668400000,07/10/20 09:54,Wannan ba raini banee gskya yke faada
1313779780580510000,07/10/20 09:54,Ba wani raini kawai gaskiya ya fada masa
1313779704227400000,07/10/20 09:54,Of course ya nuna rashin tarbiyya a zahiri
1313779472089450000,07/10/20 09:53,"Ita dai rayuwar nan ko ka yi raini ko ba kayi ba, abinda ka yi shi zaai ma!"
1313779427034140000,07/10/20 09:53,Adamawa please
1313779203427500000,07/10/20 09:52,Aa bayyi ba
1313779117205140000,07/10/20 09:52,Allah yataimaki wannan kafa mai albarka
1313779101778530000,07/10/20 09:52,Innalillahi allah ya maidamusu da alkhairi
1313779063715250000,07/10/20 09:51,Gaskiya ya fada ba rainin wayo bane
1313778264226360000,07/10/20 09:48,Ta nemi afuwar Allah. Domin gaskiya ta tafka kuskure babba
1313777888777440000,07/10/20 09:47,Allah ya yafemana zunuban mu gabah dayah ameen
1313777578545740000,07/10/20 09:45,Harda Adamawa da sauran Garuruwan Arewacin Nigeriya
1313777240728100000,07/10/20 09:44,"Wani Basakkwace yace Kanawa basu yin tuwo sai dai suci gurasa, fankasau, Biski da Danwake."
1313776583640000000,07/10/20 09:42,Tsalle daya ake afada rijiya amma sai aidubu ba a fitoba
1313775903714020000,07/10/20 09:39,"Tsalle aya ake yi a faa rijiya, sai ayi dubu ba'a fito ba."
1313774891120970000,07/10/20 09:35,Allah sarki Allah y kawo mana dauki
1313774657380720000,07/10/20 09:34,Wannan ambaliyar ruwa allah yakawo mana saukinta
1313771135163490000,07/10/20 09:20,: Wlhi ina mntawa shine sarkin Kano
1313770995040290000,07/10/20 09:19,Masha allahu
1313770612926680000,07/10/20 09:18,"Yin wa ko Allah kawo sauki, baba buhari daga vila sae jannah Allah yasa hakan"
1313770123161990000,07/10/20 09:16,Saboda suna ragewa mutane hanya ne..
1313770020221130000,07/10/20 09:15,"kanawan dabo, ko dame kazo anfika"
1313770013682150000,07/10/20 09:15,Innalillahi Allah ya rufa mana asiri..
1313769885256900000,07/10/20 09:15,Hausawa sunce tsalle daya ake afada rijiya amma sai ayi dubu ba fito ba
1313769396389720000,07/10/20 09:13,Subhanailla Ya Allah kawo mana karshen wannan bala'i
1313768879752180000,07/10/20 09:11,Allah y fitarmu daga wannan musiba
1313768081790040000,07/10/20 09:08,Balbela take a farar ta
1313767496663670000,07/10/20 09:05,"Tsalle daya ana nufin cewa jefa kai cikin wahala,domin kuwa bahaushe cewa yayi tsalle daya akeyi a fada c"
1313767106090010000,07/10/20 09:04,"....Ake fadawa rami, sai anyi dubu ba'a fito ba."
1313767104886310000,07/10/20 09:04,Allah yasa ayizabe lfy.
1313766920374670000,07/10/20 09:03,"At least tayi nadam, sai akiyaye gaba Allah ya tsaremu daga Sharrin shedan, Allah kuma yasa itama Fatimah 2"
1313766842008320000,07/10/20 09:03,"Wannan shine daidai, yagirbi abinda yacuka."
1313766334950510000,07/10/20 09:01,"Banan Gizo ke sakaba, asami Ami tattun mutane masu kulada wannan rumbun don gudun salwanta."
1313766079458620000,07/10/20 09:00,Akeyi a fada rijiya
1313765848377690000,07/10/20 08:59,Tsalle daya ake fadawa a rijiya sai kayi tsalle dubu baka fitoba
1313765830803550000,07/10/20 08:59,Hasbunallahu waniimal wakeel. Allah yakai haske kaburransu
1313765592525140000,07/10/20 08:58,"Trump kenan, mai magana da warwara kaman tababbe."
1313765438338330000,07/10/20 08:57,Mutuwar shehu Idris sarkin zazzau mana
1313765270972960000,07/10/20 08:57,"gaskiya wannan Runbun bai kamata ace a ZAMFARA yake ba, saboda tabarbarewar Tsaro"
1313765229608740000,07/10/20 08:56,Namujiya zamu zuba Mugani.
1313764828473890000,07/10/20 08:55,Gaskiya kam Africa haryanzudai angudu baa tsiraba. Allah gamu gareka.
1313764475695140000,07/10/20 08:53,Toh! Anazaton Wuta amakera sai kwatsam aka risketa amasaka.
1313764326147350000,07/10/20 08:53,"Toh ai wannan matsalar ba Neja kaai tashafaba BBC, Ruwan darene game Dniya."
1313764287052160000,07/10/20 08:53,Allah ya kawo karahen wannan.
1313763916409970000,07/10/20 08:51,Allah ya jikansu
1313763893894930000,07/10/20 08:51,"Mutuwar zuciya kenan, amadadin sata kaima kanemo nakamana"
1313763668203580000,07/10/20 08:50,Koda me kazo anfika. Ana Yunwa
1313763620333990000,07/10/20 08:50,"Kacin dankali kenan, babba akan karami. Muma Allah kawadashemu da wadatan zuci."
1313763305735980000,07/10/20 08:49,"Afahimtata awannan Karin magana shine: Dm sau aya take zuwama arayuwa, don haka kada kayi wasa da ita"
1313761613195940000,07/10/20 08:42,Tab! Allahumma sallim sallim. Allah yakawomana saukin wanga rayuwar.
1313761543679510000,07/10/20 08:42,Tsalle daya ake a fada rijiya Amma sai a shekara dubu ba'a fito ba
1313761039540990000,07/10/20 08:40,Hmm tonan silili... wannan matsi Allah yakawo mana sauqinshi
1313760986638230000,07/10/20 08:40,Kuskuren kadan ko karami zaka aikata to Amma zai sa balaki fa nadama Mai yawa
1313760829460960000,07/10/20 08:39,Allah dai ya kara shiyar yasu wa .Amma dai an riga anyi kuskure.
1313760376517990000,07/10/20 08:37,Mutum abu kadan zai iya sashi amatsalanda zai sha wuya
1313759488537760000,07/10/20 08:34,Allah yakyauta
1313759478928610000,07/10/20 08:34,Heheheh
1313758250991530000,07/10/20 08:29,Kai Duniya Allah Ya Kawi Mana Sauki Rayuwa Tayi Tsada
1313758013002450000,07/10/20 08:28,Allah ka daukaka mana wannan kuncin rayuwa da ake ciki Allah ka shiga cikin dukkan lamura mu
1313757948909420000,07/10/20 08:27,Tsalle daya Ake fada riji sai Anyi Ba a fuba
1313755764071320000,07/10/20 08:19,Tsalle daya ake a fada next level sai anyi dubu ba'a fito bah
1313755549452970000,07/10/20 08:18,Wai America ce kama watakasa gargadin magudin zabe
1313755225841380000,07/10/20 08:17,Allah ne kadai
1313755028075710000,07/10/20 08:16,Tsalle ake fadawa rami amma sai kayi baka fito ba
1313754864485380000,07/10/20 08:15,"Tsalle daya ake fadawa Rami, Amma sai kayi goma baka fitoba!!! Hauwasa sukace iya ruwa fidda kai"
1313754545407830000,07/10/20 08:14,"Tsalle daya akeyi a fada rijiya, Sai kayi dubu baka fito ba"
1313754521051460000,07/10/20 08:14,Tsalle da akefadawa Rijiya Tsalle Dubu Ba'a futowa
1313753984222590000,07/10/20 08:12,"Taalle daya zaka fada rijiya Amma sai Kayi goma baka fita ba. Ka iya takon ka, Kayi takatsantsan kada Ka"
1313753936390750000,07/10/20 08:12,Tsalle Daya akeyi ake fadawa rami amma sai kayi dubu baka fitoba
1313753795399240000,07/10/20 08:11,Akeyi afada rijiya sai anyi dubu ba'afitoba
1313753269446100000,07/10/20 08:09,Zaka tsallake
1313753208746060000,07/10/20 08:09,Tsalleke wa mana
1313752759481530000,07/10/20 08:07,Zaka tsallake
1313752419780750000,07/10/20 08:05,Wannan kirarin akwai kuskure a ciki. Don kowa ya shiga sai aljihun sa ta raunana.
1313752333831100000,07/10/20 08:05,"Ba wani mamaki,saboda bayada yadda dama harkar kasuwancinsa take da karfi ta yanar gizogizo shi ba ya kwa"
1313749808616750000,07/10/20 07:55,Gasjiya koma za afarada manyamanya mutane masu chinhaci ta rashawa a Nigeria
1313747010483380000,07/10/20 07:44,Tayi tsurara ma tafito waje man me ruwanmu da itah
1313746617254720000,07/10/20 07:42,yunwa ta fara yawa yasin
1313746261166760000,07/10/20 07:41,Allah yasa mufi karfin zuciyar mu
1313745825923770000,07/10/20 07:39,kunga mai kishi Arsenal
1313744448866710000,07/10/20 07:34,Allah yasauwake
1313743791715740000,07/10/20 07:31,Ana tsoronmu ni da iya...
1313743279758940000,07/10/20 07:29,Tun kafin a haifi uwar mai sabulu balbela take da farinta
1313742341484800000,07/10/20 07:25,"Tayi daidai haka a keso, allah yakiyaye gaba"
1313741110460680000,07/10/20 07:21,Tanemi afuwar Allah domin shi ta sabama kuma tayi nadamar hakan.
1313740307889000000,07/10/20 07:17,Haka akesson musulmi inyayi laifi ya tuba allah yakarbi tubanki
1313740249399530000,07/10/20 07:17,Mabudin ilimi
1313738905724870000,07/10/20 07:12,Ikon Allah!
1313738753685560000,07/10/20 07:11,Ikon Allah Haryanxu Ana Cinikin Bayi ne ?
1313736421606340000,07/10/20 07:02,Itafa gobnatin Baba Buhari bata yiwa yan arewa aikin komai ba kuma mune yan arewa muka zabeta! Allah yayi mana mafita
1313735911629380000,07/10/20 07:00,ALLAH yajiqansu da Rahma yasa sun huta yasa aljannah firdausi ce makomar su
1313732603481000000,07/10/20 06:47,Yar uwa karkidamu da abunda mutane zasu fadi kanki kida mu tsakaninki da mahaliccinki
1313732358294700000,07/10/20 06:46,"Allah ya tabbatar mana da hakan, wannan ai babban alkairi ne, but musulman mun ne yakamata suyi support"
1313729433174500000,07/10/20 06:34,"Inn ba rami ma ya kawo rami"" I ji masu hankali"
1313729185605710000,07/10/20 06:33,Ubangiji allah yajikansu
1313728096789560000,07/10/20 06:29,: Allahu Akbar Talakan basarake har yanzu ananeman gindin zama
1313727448438180000,07/10/20 06:26,Laifinwane
1313727237582010000,07/10/20 06:25,ALLAH yakyauta
1313726314898240000,07/10/20 06:22,Lamarinku aZimun
1313725271812470000,07/10/20 06:18,Malam Garba da dukkan sauran malamaina
1313723360480810000,07/10/20 06:10,: anya kuna da labarin hanyan Gombe to yola kuwa kullum hatsari yake yafi hanya neja da kuke bayanni
1313721986170970000,07/10/20 06:05,anya kuna da labarin hanyan Gombe to yola kuwa kullum hatsari yake yafi hanya neja da kuke bay
1313717477281610000,07/10/20 05:47,ina da biki amma rashin hanya zai hanani zuwa gaskia cuz those roads na neja are deadly hollowed
1313716205354610000,07/10/20 05:42,kuttttt jaara baah
1313714369000280000,07/10/20 05:34,Ai gara hakan
1313714162766410000,07/10/20 05:33,Hakan yayi daidai
1313713729175980000,07/10/20 05:32,Garinsu kare
1313713398111240000,07/10/20 05:30,Har yanzu akwai cinikin bayin ne
1313712991284720000,07/10/20 05:29,Janxaki merikicin gangab
1313712717837010000,07/10/20 05:28,Sarki agida sarki adawa
1313712401792070000,07/10/20 05:26,Sannan kuma kokaiwaye aduniyar mulki kodanwayekai a ehisa ehirintamulki towallahi bakomaibanekai akarkash
1313711893748560000,07/10/20 05:24,Hmmmm dama ba addini ne gaban su ba.ALLAH ya shirye mu ameen
1313711597337170000,07/10/20 05:23,Yunwa ce tasa haka
1313711545768200000,07/10/20 05:23,Allah yayi mana arziki muma
1313711281812140000,07/10/20 05:22,Abin da allah yakeso shine zewanzu kometake inhar shine zabin allah tobabumakwa duhalin da akeciki allah
1313706659194310000,07/10/20 05:04,Gaskiya ne mahukunta sun Bata matsayin da ya fi kima aka dakatar da komai Dan ita mun gode Allah Trump ya Fadi gaskiya
